ElementID,SubRegion,Acres,centroid_x,centroid_y,aream2,x_centroid,y_centroid
27811,19,375.5434422,795946.2948,3965260.464,1519770.391,-119.7257202,35.78689442
27812,15,189.7314515,796294.1225,3966165.735,767815.9429,-119.7215423,35.79493825
27813,15,129.2298264,796833.5302,3966984.507,522974.5531,-119.7152791,35.80214573
27814,15,248.8189188,797574.8972,3966847.298,1006934.44,-119.7071385,35.80068634
27815,15,205.3106829,797588.2518,3967952.493,830862.8556,-119.7065796,35.81063044
27816,15,158.5153596,797747.3666,3968784.386,641488.9011,-119.7045115,35.81807026
27817,15,159.912474,798654.2276,3969079.68,647142.8225,-119.694379,35.82045274
27818,15,177.7373013,799638.654,3969157.913,719277.3391,-119.6834701,35.82085694
27819,15,178.4110572,800386.8,3969399.838,722003.9325,-119.6751108,35.82280583
27820,15,59.0685604,800855.2716,3969876.374,239041.983,-119.669754,35.82695162
27821,15,120.1573275,801420.2509,3969664.513,486259.4525,-119.6635895,35.82487133
27822,15,82.76659651,801706.1918,3970362.143,334944.5327,-119.6601657,35.83106276
27823,15,81.12405471,802041.2522,3971159.565,328297.4018,-119.6561609,35.83813711
27824,15,107.7971089,802077.7835,3971828.751,436239.4224,-119.655504,35.84414906
27825,15,108.7135299,802756.3898,3971930.761,439948.0468,-119.6479636,35.84485789
27826,15,143.6550239,802518.353,3972625.354,581351.2561,-119.6503318,35.85118323
27827,15,140.1017714,802489.5736,3973329.993,566971.7534,-119.6503828,35.85753437
27828,15,184.7420236,803215.8829,3973685.419,747624.4449,-119.6422174,35.86050905
27829,15,67.26460028,803019.2477,3974315.657,272210.1796,-119.6441522,35.86624237
27830,15,410.3755184,804129.2252,3973783.104,1660730.802,-119.6320816,35.86110532
27831,15,408.1521684,804201.5443,3975259.125,1651733.224,-119.6307189,35.87436781
27832,15,333.1785965,803765.118,3976354.222,1348325.943,-119.635128,35.88435954
27833,15,88.93319546,803116.6725,3976755.279,359899.8732,-119.6421472,35.8881703
27834,15,225.1812,804305.5705,3977199.582,911275.9852,-119.6288278,35.89180042
27835,15,541.1596611,805317.1524,3976959.275,2189995.45,-119.6177311,35.88932279
27836,15,793.2547338,806884.5395,3976800.78,3210188.014,-119.6004561,35.88740614
27837,15,854.2810708,808528.2812,3977258.135,3457152.838,-119.5820991,35.89100585
27838,15,867.2519131,807984.5518,3979222.142,3509643.974,-119.5873533,35.90885321
27839,15,309.9124287,807310.7953,3980478.592,1254171.103,-119.5943218,35.92037298
27840,15,705.3972386,807068.5558,3981708.027,2854641.345,-119.5965281,35.93151434
27841,15,826.8674097,808572.2819,3982082.197,3346213.687,-119.5797423,35.93440827
27842,15,656.0328192,807316.2635,3983923.485,2654870.628,-119.59293,35.95137589
27843,15,769.4384223,808520.0318,3984587.915,3113806.821,-119.5793475,35.95697626
27844,15,746.5362874,807672.413,3986435.704,3021125.169,-119.588014,35.97387361
27845,15,640.1072915,806917.4267,3988182.79,2590422.304,-119.5956972,35.98983514
27846,15,765.7266022,808119.7031,3989012.343,3098785.618,-119.5820605,35.99692196
27847,15,681.6201001,809497.0589,3989730.04,2758418.68,-119.5665259,36.0029449
27848,15,567.8984205,810941.4446,3990281.774,2298203.37,-119.5503117,36.00745068
27849,18,493.4125409,812483.3507,3990765.911,1996769.71,-119.5330422,36.01131459
27850,18,425.670752,813935.7512,3991303.479,1722628.417,-119.5167416,36.01568565
27851,18,496.8251674,814581.9234,3990254.982,2010580.12,-119.5100004,36.00604167
27852,18,458.1251286,815996.5752,3991159.254,1853966.619,-119.4939716,36.01372176
27853,18,459.388687,817367.6725,3992155.677,1859080.058,-119.4783854,36.02224299
27854,18,505.7458337,818758.156,3993166.256,2046680.775,-119.4625755,36.03088296
27855,18,496.8222473,818079.9079,3994103.372,2010568.302,-119.4697127,36.03953755
27856,18,476.2549367,819350.9165,3995052.55,1927335.349,-119.4552472,36.04766288
27857,18,590.3908205,820609.2877,3995996.576,2389226.884,-119.4409207,36.05574402
27858,18,425.1675673,819684.3336,3996831.072,1720592.1,-119.4508331,36.06355748
27859,18,314.6581053,820245.2898,3997889.88,1273376.174,-119.4441871,36.07290082
27860,18,66.49675864,819468.7257,3997957.367,269102.8348,-119.4527673,36.0737635
27861,18,78.2545999,820115.9195,3998659.083,316685.1302,-119.4453091,36.07986498
27862,18,211.5464825,820761.8131,3999058.4,856098.2413,-119.437987,36.08324535
27863,18,54.15333736,821206.6666,3999442.453,219150.7811,-119.4328993,36.08655431
27864,18,255.0892449,820890.3575,4000150.388,1032309.549,-119.4361179,36.09302902
27865,18,153.3395719,820300.1697,4000738.421,620543.2313,-119.4424225,36.09851489
27866,18,222.6352484,821712.0513,4000227.521,900972.8848,-119.4269766,36.09345152
27867,18,281.2702971,822196.4564,4001049.932,1138260.508,-119.42127,36.10069107
27868,18,130.2855872,823107.8157,4001430.586,527247.0654,-119.4110092,36.10381359
27869,18,528.7751835,822822.9554,4002382.367,2139877.247,-119.4137782,36.11247258
27870,18,574.0858666,824250.9163,4002501.97,2323243.076,-119.3978939,36.11307319
27871,18,650.4654556,825597.5467,4002740.613,2632340.306,-119.3828622,36.11476992
27872,18,337.7506477,826809.9377,4002540.644,1366828.378,-119.3695008,36.11256348
27873,18,523.9137285,827492.4142,4003516.38,2120203.637,-119.3615275,36.12111265
27874,18,596.0769713,828961.7002,4003886.125,2412237.92,-119.3450791,36.12394278
27875,18,630.5146717,828320.3909,4005315.761,2551602.348,-119.3515951,36.13702287
27876,18,645.9794005,827788.5106,4006858.149,2614185.886,-119.3568522,36.1510803
27877,18,730.5044004,829443.2576,4007171.067,2956246.424,-119.3383636,36.15333502
27878,18,778.7874767,831162.4617,4007473.85,3151641.102,-119.3191632,36.15547371
27879,18,838.993985,832950.2625,4007817.948,3395288.197,-119.2991835,36.15795725
27880,18,686.5892165,834708.8331,4008232.943,2778527.98,-119.2794972,36.16108553
27881,18,790.1204933,836325.1547,4008605.426,3197504.193,-119.2614059,36.1638772
27882,18,856.7017412,838194.4538,4008882.249,3466948.943,-119.2405478,36.16571727
27883,18,855.1673482,840022.9582,4009277.031,3460739.475,-119.2200906,36.16862919
27884,18,775.2462297,839122.9716,4010855.95,3137310.184,-119.2293942,36.18314854
27885,18,818.7693524,840738.7555,4011523.77,3313442.012,-119.2111745,36.1885894
27886,18,869.2583704,842317.4697,4012223.023,3517763.819,-119.1933499,36.19432306
27887,18,825.4361182,843817.9584,4013088.82,3340421.456,-119.1763182,36.2015799
27888,18,830.5951978,845100.2512,4014238.636,3361299.511,-119.1615804,36.21146669
27889,18,874.8872634,846592.4549,4015130.661,3540543.141,-119.1446231,36.21895737
27890,18,780.7929922,845720.1645,4016858.783,3159757.135,-119.1535441,36.23481433
27891,18,934.393585,847334.9601,4017388.311,3781356.68,-119.1353802,36.23899882
27892,18,845.7423249,848322.1511,4015531.254,3422597.759,-119.1252441,36.22193966
27893,18,1145.83753,850099.4924,4016338.661,4637039.969,-119.1051528,36.2285604
27894,18,1307.872861,852214.118,4016972.24,5292773.686,-119.081393,36.23349152
27895,14,547.7051915,762653.5596,3970280.473,2216484.272,-120.0919622,35.84156158
27896,14,1419.287118,761233.8034,3970160.547,5743651.188,-120.1077028,35.84086133
27897,19,1402.553376,773293.4814,3953552.346,5675932.138,-119.9800066,35.68803881
27898,19,1011.954878,774952.1125,3952452.464,4095236.097,-119.9620769,35.67767458
27899,19,1122.701372,775963.181,3954272.96,4543411.257,-119.9502958,35.69378371
27900,19,1104.811378,777708.7515,3953054.564,4471013.02,-119.9314506,35.68232392
27901,19,1082.493478,779298.5585,3952231.626,4380695.683,-119.9141917,35.67446601
27902,19,1158.47787,779758.6313,3954753.508,4688193.608,-119.9082388,35.69704084
27903,19,1005.818199,781692.945,3954539.387,4070401.839,-119.8869646,35.69456212
27904,19,988.7252028,783663.3893,3954390.215,4001228.937,-119.8652708,35.69265428
27905,19,951.036168,783757.2522,3956512.215,3848706.824,-119.8634866,35.71173147
27906,19,964.6575395,785562.8609,3956633.724,3903830.559,-119.8435117,35.71230376
27907,19,959.0602355,787292.3009,3957156.484,3881179.073,-119.8242347,35.7165072
27908,19,960.1873319,789004.8568,3957559.106,3885740.271,-119.8051859,35.71963087
27909,19,339.7206587,790236.2864,3957743.959,1374800.729,-119.7915252,35.7209327
27910,19,732.2437638,790654.3779,3958817.696,2963285.378,-119.786521,35.73047527
27911,19,757.5443511,791962.1798,3959980.197,3065673.223,-119.7716591,35.74055318
27912,19,756.322449,793295.073,3961474.738,3060728.36,-119.7563953,35.75361074
27913,19,878.9343694,794838.3089,3960883.598,3556921.198,-119.7395707,35.74782824
27914,19,525.0298254,795994.7295,3962015.296,2124720.321,-119.7263841,35.75766818
27915,19,250.8530353,795412.932,3963141.693,1015166.217,-119.7323935,35.76798252
27916,19,352.2105891,796303.6119,3963573.655,1425345.685,-119.7223967,35.77160303
27917,19,149.8341352,796499.9926,3964472.891,606357.2323,-119.7198947,35.77963817
27918,19,141.0073298,796914.4071,3965160.874,570636.4182,-119.7150619,35.78570604
27919,15,206.1580164,797279.8913,3965963.522,834291.8925,-119.7107262,35.79282036
27920,19,235.7045854,797654.8377,3965162.659,953862.6152,-119.7068814,35.78549813
27921,19,534.4185282,798779.8465,3965474.993,2162715.053,-119.6943368,35.78796808
27922,15,453.4693676,798614.0647,3966951.119,1835125.423,-119.6956176,35.80130541
27923,15,280.2454306,798560.0991,3968180.079,1134113.02,-119.6957551,35.81238391
27924,15,136.4186615,799456.0096,3968481.077,552066.7366,-119.6857421,35.81482034
27925,15,507.0665654,799846.9486,3967462.375,2052025.587,-119.6818038,35.80553171
27926,15,467.7311915,801022.8961,3967700.178,1892840.976,-119.6687209,35.80731246
27927,15,276.2588334,801057.307,3968876.051,1117979.834,-119.6678977,35.81788575
27928,15,363.3876063,802324.3476,3968734.262,1470577.468,-119.6539492,35.81622012
27929,15,91.03767966,802096.6013,3969556.32,368416.4186,-119.6561553,35.82368947
27930,15,251.8950219,802422.4108,3970166.998,1019382.987,-119.6523234,35.82908575
27931,15,87.89611795,802516.4101,3970963.846,355702.9694,-119.6509828,35.83622901
27932,15,376.026248,803371.4834,3971221.45,1521724.237,-119.6414335,35.83828342
27933,15,237.0202727,804173.5715,3971877.792,959187.013,-119.6323173,35.84394253
27934,15,187.2407833,803863.6069,3972635.004,757736.5666,-119.6354556,35.85085398
27935,15,166.5935955,803233.5751,3972631.996,674180.362,-119.642422,35.85102215
27936,15,877.9276151,805534.4685,3972247.497,3552847.007,-119.6171318,35.84684695
27937,15,406.0388352,805240.7234,3973636.289,1643180.868,-119.6198482,35.859438
27938,15,786.1347561,805547.8922,3975070.655,3181374.487,-119.6159029,35.87225251
27939,15,910.1691146,807210.2866,3974891.213,3683323.727,-119.597589,35.87011757
27940,15,793.1034251,808938.102,3975312.779,3209575.69,-119.5783202,35.87336846
27941,15,939.3141124,810583.0828,3975947.114,3801269.348,-119.5598833,35.87855722
27942,15,898.7080363,810191.7194,3977893.083,3636942.388,-119.5634538,35.89619456
27943,15,777.192745,809584.8869,3979641.658,3145187.452,-119.5694864,35.91212372
27944,15,298.9731685,809497.1921,3981041.378,1209901.487,-119.5699115,35.92474862
27945,15,284.0313055,810534.4964,3980853.156,1149433.913,-119.558508,35.92272585
27946,15,90.51093782,810807.4786,3981132.293,366284.77,-119.555379,35.92515132
27947,15,348.785167,809316.5998,3983022.143,1411483.493,-119.5711396,35.94263245
27948,15,825.2525767,810588.6694,3983544.939,3339678.69,-119.5568564,35.94693396
27949,15,821.1663905,809805.9512,3985383.46,3323142.481,-119.5648025,35.96372889
27950,15,740.8501702,808993.0004,3987252.841,2998114.269,-119.5730743,35.98081053
27951,15,724.6603843,810299.8731,3988109.532,2932596.53,-119.5582685,35.98810577
27952,15,613.3867493,811643.7749,3988867.579,2482288.106,-119.5430887,35.99449946
27953,18,606.7866083,813085.9997,3989569.143,2455578.283,-119.5268399,36.00035111
27954,18,585.0570009,813846.8563,3988346.251,2367641.681,-119.5188977,35.98910139
27955,18,530.3380129,815286.0394,3989261.164,2146201.794,-119.5025973,35.99687076
27956,18,503.0610523,816688.2707,3990181.128,2035815.85,-119.4867013,36.00469523
27957,18,605.0949005,818075.6845,3991111.98,2448732.184,-119.4709619,36.01262012
27958,18,650.5836283,819525.4407,3992086.822,2632818.535,-119.4545112,36.02091821
27959,18,594.7492518,820932.7272,3993023.141,2406864.83,-119.4385432,36.02888121
27960,18,450.2274946,820141.0786,3994084.028,1822006.028,-119.4468837,36.03868812
27961,18,454.0183565,821422.8885,3994901.5,1837347.102,-119.43235,36.04562183
27962,18,449.6750231,822704.65,3995587.781,1819770.255,-119.4178679,36.05137315
27963,18,561.0014732,821917.2915,3996795.715,2270292.415,-119.4261006,36.06250323
27964,18,409.0580595,821338.2418,3998095.297,1655399.235,-119.431989,36.07438874
27965,18,403.3796598,822548.6618,3998501.731,1632419.567,-119.4184068,36.07764513
27966,18,142.4059173,822016.0462,3999367.917,576296.301,-119.423957,36.08561587
27967,18,194.6205627,822844.6053,3999649.219,787601.474,-119.4146568,36.08787229
27968,18,62.49566684,822403.8436,4000182.183,252910.9907,-119.4193253,36.09281428
27969,18,134.2373536,822928.5056,4000543.172,543239.2965,-119.4133607,36.09588828
27970,18,50.21094922,823586.6539,4000568.355,203196.5023,-119.4060536,36.095896
27971,18,195.1748614,823869.2609,4000981.992,789844.6413,-119.4027506,36.09952376
27972,18,152.9556786,824476.0205,4001286.467,618989.6701,-119.3958979,36.10206092
27973,18,210.6099453,825057.674,4000666.047,852308.2098,-119.3897044,36.09628415
27974,18,210.1575598,825762.7123,4000778.427,850477.4706,-119.3818416,36.09705925
27975,18,321.3147965,826210.0109,4001529.293,1300314.848,-119.3765717,36.10366511
27976,18,211.4323449,826802.2841,4000823.231,855636.3429,-119.3702974,36.09711331
27977,18,88.81490549,827470.34,4000901.297,359421.1707,-119.3628585,36.09759087
27978,18,235.5671675,828078.2656,4001347.386,953306.5046,-119.3559332,36.10139947
27979,18,170.0701141,827700.7184,4002050.512,688249.3334,-119.3598268,36.10785323
27980,18,308.9987328,828465.1488,4002512.982,1250473.506,-119.3511583,36.11175609
27981,18,245.6788307,829586.7205,4002740.137,994226.9537,-119.3386269,36.11341999
27982,18,231.6723674,830658.5458,4003019.345,937544.8078,-119.3266246,36.11556785
27983,18,252.0917295,830178.2087,4003877.931,1020179.035,-119.3315914,36.12345604
27984,18,555.5803123,831093.4384,4004456.433,2248353.755,-119.3211985,36.12834901
27985,18,743.7263424,830088.3039,4005615.339,3009753.725,-119.3318601,36.13911832
27986,18,638.8962295,831898.6852,4005928.868,2585521.31,-119.3116474,36.14132172
27987,18,832.1468612,833769.9154,4006276.824,3367578.87,-119.2907441,36.14381026
27988,18,823.1749999,835605.8832,4006603.429,3331271.035,-119.2702403,36.14611541
27989,18,769.1074411,837321.3827,4006988.597,3112467.387,-119.2510465,36.14898553
27990,18,714.6852779,839101.34,4007306.377,2892228.707,-119.2311657,36.15122375
27991,18,355.8429617,840598.8518,4007316.318,1440045.375,-119.2145504,36.15078835
27992,18,333.1291975,840949.1742,4008047.873,1348126.033,-119.2103474,36.15724628
27993,18,692.1158776,842444.904,4008445.766,2800893.584,-119.1935816,36.16029868
27994,18,740.8572601,841670.7459,4009875.028,2998142.961,-119.2015488,36.17342932
27995,18,817.7748568,843322.7103,4010538.054,3309417.431,-119.1829305,36.17880986
27996,18,822.7152469,844775.3796,4011283.56,3329410.481,-119.1664849,36.18500035
27997,18,919.6594277,846063.8921,4012402.535,3721729.662,-119.1516939,36.19460643
27998,18,957.0642004,847525.9651,4013255.095,3873101.406,-119.1350914,36.20175178
27999,18,836.3813806,849241.3633,4013721.097,3384715.362,-119.1158459,36.20532614
28000,18,1016.942519,851013.3412,4014449.249,4115420.365,-119.0958537,36.2112347
28001,18,1177.728533,853003.1818,4014799.797,4766098.276,-119.0736111,36.21366413
28002,14,975.2705498,760514.1574,3972845.541,3946779.888,-120.1147848,35.86522983
28003,14,846.4114302,759334.5381,3973301.07,3425305.532,-120.1276855,35.86964476
28004,19,1212.280257,770157.0901,3952860.174,4905924.144,-120.0148552,35.68267043
28005,19,1200.655438,771916.8784,3951432.545,4858880.17,-119.9959161,35.66933277
28006,19,1278.807548,773656.3612,3950484.643,5175150.537,-119.9770438,35.66031688
28007,19,437.5580457,775471.6414,3950561.149,1770734.587,-119.9569908,35.66050098
28008,19,740.5562248,776743.7372,3951496.786,2996924.714,-119.9426357,35.66856949
28009,19,1111.981667,777374.2319,3949504.711,4500030.151,-119.9363644,35.65045679
28010,19,1187.001724,779488.7821,3949983.312,4803625.55,-119.9128738,35.65416962
28011,19,1260.4047,781662.8011,3950168.426,5100676.856,-119.8888274,35.65521856
28012,19,1188.688325,781349.8335,3952349.777,4810450.982,-119.8915172,35.67494678
28013,19,1088.673717,783402.0277,3952283.881,4405706.225,-119.8688973,35.67376638
28014,19,1061.307481,785375.7413,3952311.492,4294958.996,-119.8471104,35.67344607
28015,19,987.2424507,785564.3435,3954418.498,3995228.452,-119.8442818,35.69236029
28016,19,1051.111496,787451.7678,3954992.486,4253697.31,-119.8232478,35.6969793
28017,19,920.2113136,789291.1835,3955550.286,3723963.064,-119.8027472,35.7014627
28018,19,406.6624197,790889.8029,3955511.684,1645704.425,-119.7851187,35.70064461
28019,19,766.5465913,791602.7452,3956423.718,3102103.996,-119.7769198,35.70864427
28020,19,795.1492725,792380.7881,3957800.171,3217854.94,-119.7678312,35.72080454
28021,19,925.8862389,793597.1349,3959275.488,3746928.672,-119.7538644,35.73372323
28022,19,807.4945205,795258.0641,3958603.186,3267814.386,-119.7357743,35.72717479
28023,19,695.2316679,796412.0924,3960088.407,2813502.74,-119.7224865,35.74019757
28024,19,458.6068054,797433.6843,3961032.007,1855915.896,-119.7108579,35.74838321
28025,19,235.1626177,798374.6628,3961385.478,951669.3499,-119.700336,35.75128018
28026,19,159.1521026,798205.5706,3962069.575,644065.7087,-119.7019485,35.75748922
28027,19,179.790345,797497.4861,3962501.916,727585.7124,-119.7096077,35.7615954
28028,19,177.5762468,796749.9385,3962554.156,718625.5749,-119.7178444,35.7622913
28029,19,142.5151799,797197.7864,3963483.917,576738.471,-119.7125535,35.77052543
28030,19,54.7766252,797136.7089,3964103.916,221673.1375,-119.7129982,35.7761247
28031,19,219.9178094,797841.3219,3964079.189,889975.7992,-119.7052244,35.77568893
28032,19,439.4392155,798955.7871,3964084.254,1778347.411,-119.6929125,35.77539621
28033,19,468.3187303,800305.4874,3963828.743,1895218.661,-119.6781001,35.77268502
28034,19,178.1618832,800467.3382,3964785.439,720995.5612,-119.6759535,35.7812467
28035,15,578.2614376,800115.9638,3965847.437,2340141.012,-119.6794368,35.79091338
28036,15,535.7731042,801485.9794,3966148.699,2168196.828,-119.6641883,35.79320561
28037,15,681.4246589,803083.3818,3966247.821,2757627.757,-119.6465034,35.79360619
28038,15,501.8121625,802523.2583,3967609.691,2030761.773,-119.6521766,35.80603672
28039,15,832.7722028,804416.861,3967856.934,3370109.537,-119.6311596,35.80767691
28040,15,312.8605382,803559.9165,3968907.6,1266101.678,-119.6402293,35.81739875
28041,15,660.1042111,803846.507,3970015.319,2671346.966,-119.6366413,35.82728043
28042,15,971.2798507,805637.4629,3970275.036,3930630.102,-119.6167483,35.82906194
28043,15,1008.618329,807531.3787,3970616.648,4081733.562,-119.5956853,35.8315448
28044,15,994.616346,807340.5075,3972775.442,4025069.548,-119.5969638,35.85103443
28045,15,885.044788,809037.2112,3973214.898,3581649.184,-119.5780368,35.85445628
28046,15,945.6754945,810766.9696,3973844.181,3827012.948,-119.5586692,35.85957285
28047,15,935.4583381,812471.9841,3974703.353,3785665.583,-119.5394827,35.86676308
28048,15,896.7311812,812246.4654,3976898.643,3628942.34,-119.5411162,35.88659186
28049,15,705.1415831,811779.5198,3978740.098,2853606.744,-119.5455599,35.90331299
28050,15,239.3371164,810858.3521,3979860.757,968562.9467,-119.5553121,35.9136917
28051,15,76.43822515,812299.9583,3979450.81,309334.5224,-119.5395249,35.90954324
28052,15,924.8786168,813043.6003,3980121.806,3742850.97,-119.531034,35.91534408
28053,15,1193.102977,811640.7975,3981819.866,4828316.446,-119.5458885,35.93107386
28054,18,1077.150942,813179.8233,3982990.538,4359075.206,-119.5283975,35.94111758
28055,15,834.2756673,811995.1323,3984782.898,3376193.842,-119.5408038,35.95762696
28056,15,788.7082331,811129.8244,3986406.219,3191788.979,-119.549746,35.9725123
28057,15,328.8455974,812098.7468,3987503.006,1330790.918,-119.538587,35.98207353
28058,18,345.2720718,812857.2121,3987368.167,1397266.501,-119.5302421,35.98061716
28059,18,839.0142342,813421.3969,3985957.651,3395370.142,-119.5245527,35.96774236
28060,18,751.5116771,814824.3744,3987059.996,3041259.857,-119.508584,35.97721122
28061,18,642.054303,816132.4579,3988104.056,2598301.58,-119.4936855,35.98618397
28062,18,604.6207307,817490.0791,3989043.871,2446813.287,-119.4782769,35.99420042
28063,18,652.3998765,818932.4802,3989947.475,2640168.63,-119.4619409,36.00186112
28064,18,641.4224607,820402.929,3990891.689,2595744.604,-119.4452748,36.00987566
28065,18,559.6059907,821781.7656,3991903.632,2264645.098,-119.4295927,36.01852743
28066,18,535.8974633,823111.0296,3992750.577,2168700.091,-119.4145239,36.02570866
28067,18,497.6119646,822249.6722,3993878.946,2013764.175,-119.4236059,36.03614731
28068,18,514.986074,823615.0632,3994528.483,2084074.701,-119.4082135,36.04153918
28069,18,568.5598321,825253.1057,3995015.12,2300880.008,-119.3898651,36.04537196
28070,18,611.886506,824359.775,3996040.951,2476216.837,-119.3993421,36.05490044
28071,18,677.4614104,823410.1504,3997302.993,2741589.06,-119.4093486,36.06657263
28072,18,632.953036,825161.1332,3997557.094,2561470.059,-119.3898385,36.0682753
28073,18,209.7794668,824700.2745,3998509.964,848947.3825,-119.3945541,36.0770031
28074,18,313.6119177,823656.3038,3998943.735,1269142.403,-119.4059479,36.08125434
28075,18,102.6343872,824104.5473,3999568.756,415346.6292,-119.4007225,36.08672904
28076,18,86.40065716,823805.5957,4000060.35,349651.0543,-119.4038347,36.09125208
28077,18,65.08226705,823306.8423,4000020.264,263378.5904,-119.4093805,36.09105738
28078,18,69.05103546,824417.7085,4000305.065,279439.6263,-119.3969481,36.0932499
28079,18,153.6998125,824714.6868,3999670.719,622001.0732,-119.3939168,36.08744294
28080,18,58.6327211,825257.0311,3999955.897,237278.204,-119.387787,36.08982761
28081,18,166.3703159,825899.0207,3999835.418,673276.7814,-119.3807197,36.08852856
28082,18,141.2762448,826661.6539,3999957.937,571724.6787,-119.3722147,36.08937497
28083,18,173.7932613,827617.7693,4000201.952,703316.3756,-119.3615145,36.09124873
28084,18,126.9766557,828312.2064,4000523.848,513856.2945,-119.3536822,36.09391073
28085,18,158.5124693,829198.5666,4000609.64,641477.2045,-119.3438204,36.09438281
28086,18,120.6457238,829503.005,4001292.511,488235.9223,-119.3401599,36.10042366
28087,18,204.8409092,829009.2406,4001689.584,828961.749,-119.3454686,36.1041636
28088,18,139.4424252,829946.1275,4001957.953,564303.4741,-119.3349688,36.10626053
28089,18,177.4529531,830807.8869,4002164.862,718126.6227,-119.3253272,36.10782903
28090,18,165.1770274,831712.1373,4002564.957,668447.7141,-119.315133,36.11112038
28091,18,98.6884008,831410.5165,4003166.665,399377.7886,-119.3182244,36.11663699
28092,18,275.3539001,832059.5409,4003605.49,1114317.699,-119.3108426,36.12036333
28093,18,315.1627406,833289.3363,4004019.155,1275418.361,-119.2970301,36.1236637
28094,18,405.1498848,832828.8342,4004855.787,1639583.413,-119.3017834,36.13134863
28095,18,167.9915473,834182.3902,4005250.898,679837.6722,-119.2866041,36.13443828
28096,18,153.4112945,834802.2927,4004903.197,620833.4823,-119.2798767,36.13109668
28097,18,118.9909142,835405.1779,4004756.447,481539.1452,-119.2732532,36.12956837
28098,18,430.7784996,836178.1655,4005179.549,1743298.738,-119.2645001,36.13310733
28099,18,129.8227596,837081.8277,4005110.765,525374.0684,-119.2545076,36.1321752
28100,18,122.8898512,837550.9406,4005374.53,497317.5836,-119.2491922,36.13438507
28101,18,370.5373562,838288.1054,4005835.985,1499511.48,-119.2408185,36.13827964
28102,18,247.8014528,839445.1408,4006105.472,1002816.901,-119.2278697,36.14029998
28103,18,474.7300591,840477.5262,4005624.25,1921164.389,-119.2166279,36.1356092
28104,18,599.1945484,841747.3522,4006370.66,2424854.307,-119.2022218,36.14187747
28105,18,774.7251814,843206.5822,4007185.98,3135201.576,-119.185682,36.14869678
28106,18,799.7374793,844698.1161,4008411.814,3236422.754,-119.1686014,36.15919504
28107,18,293.6405574,843774.0603,4009281.974,1188321.176,-119.1784713,36.16735061
28108,18,660.126058,845823.3771,4009579.188,2671435.377,-119.1556062,36.16929552
28109,18,819.258535,847015.9248,4010496.593,3315421.664,-119.1419707,36.17712155
28110,18,923.7288265,848543.286,4011379.837,3738197.934,-119.1246331,36.18451809
28111,18,894.0919487,850290.383,4012044.342,3618261.745,-119.1049516,36.18986511
28112,18,852.7565746,851959.8556,4012619.534,3450983.421,-119.0861691,36.19443368
28113,18,817.0601143,853618.463,4012639.837,3306524.971,-119.0677551,36.19401232
28114,18,603.9542893,855129.002,4012133.966,2444116.295,-119.0512225,36.18890921
28115,18,1248.705816,856061.0958,4013501.315,5053333.151,-119.0402599,36.20086514
28116,19,1208.422727,768059.8626,3953949.87,4890313.273,-120.0376382,35.69305484
28117,19,1283.205258,766720.141,3952368.197,5192947.439,-120.0529506,35.67917581
28118,19,1117.705435,768676.5596,3951172.892,4523193.419,-120.0317579,35.66788165
28119,19,1300.377158,770291.8912,3949802.356,5262439.654,-120.0143936,35.65510059
28120,19,1586.631707,771487.7305,3947777.592,6420870.715,-120.0018832,35.63654102
28121,19,656.6178205,773184.4815,3948787.586,2657238.044,-119.9828262,35.64516732
28122,19,1235.002508,775200.2951,3948862.623,4997877.83,-119.9605642,35.64528354
28123,19,1222.051143,775740.4072,3947025.846,4945465.516,-119.9552356,35.62859476
28124,19,1222.994025,778180.8902,3947638.961,4949281.227,-119.9281105,35.63343135
28125,19,1085.926097,780361.3889,3947958.05,4394586.999,-119.9039524,35.63568826
28126,19,1021.190614,782453.8301,3948008.959,4132611.795,-119.8808579,35.63555078
28127,19,995.6919437,784433.3461,3948083.129,4029422.337,-119.8590011,35.63565076
28128,19,993.9218878,783748.2544,3950101.684,4022259.175,-119.8658462,35.65402069
28129,19,964.8303761,785728.3671,3950231.946,3904530.004,-119.843958,35.6546224
28130,19,1085.351293,787653.2825,3950530.677,4392260.852,-119.8226188,35.65675294
28131,19,1099.734337,787385.324,3952694.207,4450466.965,-119.8248019,35.67630831
28132,19,1011.477801,789249.6208,3953411.15,4093305.435,-119.803975,35.6822177
28133,19,699.4424608,790992.8509,3954143.365,2830543.215,-119.784476,35.68829649
28134,19,678.2869134,792559.3784,3953374.866,2744929.752,-119.7674699,35.68091501
28135,19,976.2242719,793709.1586,3954387.824,3950639.464,-119.7544147,35.68969193
28136,19,359.3223091,792973.1112,3955690.87,1454125.794,-119.7620613,35.70164066
28137,19,968.9934053,794076.8631,3956966.546,3921377.186,-119.7494132,35.71279551
28138,19,1082.933056,795665.6545,3956143.56,4382474.593,-119.7321797,35.70491182
28139,19,722.4951561,796789.5472,3957855.776,2923834.163,-119.7191442,35.71998682
28140,19,577.6247698,797797.2703,3959345.185,2337564.509,-119.7074684,35.73308954
28141,19,138.5748153,798452.1988,3960264.605,560792.3814,-119.6998965,35.74116732
28142,19,132.4452059,799077.7065,3960440.245,535986.7321,-119.6929248,35.74255861
28143,19,284.0826063,799819.0247,3960848.011,1149641.52,-119.6845876,35.74600345
28144,19,202.0397541,799239.356,3961692.197,817625.8764,-119.6906731,35.75377851
